SM Group,SM Title,SM Description,SM Type,Line Color,Fill Color,SM Latitude,SM Longitude,SM Coordinates,smapsID,SM Group 0,SM Group 1,SM Group 2,SM Group 3
"K Østergade 37, 6920 Videbæk",Overlay,,Line,#1F49FF,,55.994890364,8.744339976,"55.994890364,8.744339976 55.994498844,8.743615779","sm7e4a336e",Skjern Tarm,IDVERDE NYE,"K Østergade 37, 6920 Videbæk"
"K Østergade 37, 6920 Videbæk",Overlay,,Line,#1F49FF,,55.99449885,8.744028839,"55.99449885,8.744028839 55.99449135,8.744364115 55.994198832,8.744951519 55.994437346,8.745340439 55.994618857,8.74553624 55.994510851,8.74570522 55.994381843,8.745520147","sm7602928a",Skjern Tarm,IDVERDE NYE,"K Østergade 37, 6920 Videbæk"
"K Østergade 37, 6920 Videbæk",Overlay,,Line,#1F49FF,,55.994512351,8.74570522,"55.994512351,8.74570522 55.994455348,8.745804461 55.994459848,8.74581519 55.994455348,8.745804461 55.994290338,8.746115598 55.994144828,8.745868834 55.994150829,8.745855423 55.993963315,8.745557698 55.994090824,8.745335075 55.994068323,8.745375308 55.993993318,8.745276066 55.994018819,8.745235833 55.993993318,8.745276066 55.993736799,8.744884464 55.993774302,8.744846913 55.993739799,8.744881781 55.993520782,8.744565281 55.993562785,8.744498226","sm03afa878",Skjern Tarm,IDVERDE NYE,"K Østergade 37, 6920 Videbæk"
"K Østergade 37, 6920 Videbæk",Overlay,,Line,#1F49FF,,55.993294264,8.747333321,"55.993294264,8.747333321 55.993468207,8.74761458 55.993990319,8.746582302 55.993879311,8.746391865","sm1a0b0cf0",Skjern Tarm,IDVERDE NYE,"K Østergade 37, 6920 Videbæk"
"K Østergade 37, 6920 Videbæk",Overlay,,Line,#1F49FF,,55.993277762,8.746292624,"55.993277762,8.746292624 55.993000237,8.746845159 55.993292764,8.747336003 55.993399273,8.747118744 55.99348178,8.747252854 55.993510282,8.747185799","sm141e0481",Skjern Tarm,IDVERDE NYE,"K Østergade 37, 6920 Videbæk"
"K Østergade 37, 6920 Videbæk",Overlay,,Line,#1F49FF,,55.994141831,8.745866152,"55.994141831,8.745866152 55.993811808,8.7465072 55.993750303,8.746424052 55.993735302,8.746464285 55.993787806,8.746550115 55.993768305,8.746598395 55.9937128,8.746509882 55.993406775,8.747094604 55.993397774,8.747108015 55.993259762,8.746858569 55.993280764,8.746815654 55.993280764,8.746815654","smed99520b",Skjern Tarm,IDVERDE NYE,"K Østergade 37, 6920 Videbæk"
K Agervej 4. borris. 6900 skjern,Overlay,,Line,#1F49FF,,55.956146476,8.650054266,"55.956146476,8.650054266 55.955786847,8.649945637","sm05dffb5e",Skjern Tarm,IDVERDE NYE,K Agervej 4. borris. 6900 skjern
K Agervej 4. borris. 6900 skjern,Overlay,,Line,#1F49FF,,55.955985056,8.649587562,"55.955985056,8.649587562 55.956006078,8.64973106","smc1e4b11e",Skjern Tarm,IDVERDE NYE,K Agervej 4. borris. 6900 skjern
K Agervej 4. borris. 6900 skjern,Overlay,,Line,#1F49FF,,55.955768077,8.648643424,"55.955768077,8.648643424 55.95595127,8.648536136 55.955916734,8.648554911 55.955942261,8.648756077 55.95592199,8.648768147 55.955926494,8.648914327 55.955877693,8.649001499 55.955888955,8.64906319 55.955925744,8.649036368 55.956012835,8.649567445 55.955885201,8.649650594 55.955885201,8.649651935","sme4cbc2be",Skjern Tarm,IDVERDE NYE,K Agervej 4. borris. 6900 skjern
K Agervej 4. borris. 6900 skjern,Overlay,,Polygon,#FFB124,,55.955674979,8.64880838,"55.955674979,8.64880838 55.955664468,8.648839225 55.955697503,8.649041732 55.955728285,8.649232169 55.955759068,8.649429311 55.955801112,8.649745812 55.955832645,8.649952342 55.955788349,8.649940272 55.955768828,8.649787386 55.955731288,8.649520507 55.955707263,8.649363597 55.955671225,8.649128904 55.955633685,8.648931762 55.955618669,8.648804357 55.955622423,8.64873596 55.955642694,8.648687681 55.955576624,8.648297419 55.955683988,8.648234387 55.955720777,8.648428847 55.955795106,8.648794969 55.955674979,8.64880838","sm92f6b3fb",Skjern Tarm,IDVERDE NYE,K Agervej 4. borris. 6900 skjern
K Agervej 4. borris. 6900 skjern,Overlay,,Polygon,#FFB124,,55.956144223,8.650051584,"55.956144223,8.650051584 55.956158488,8.649773975 55.955853668,8.649692168 55.955863428,8.649965753 55.955913731,8.649981846 55.955922741,8.649948319 55.956093921,8.649995258 55.956092419,8.650035491 55.956144223,8.650051584","sm68fa672b",Skjern Tarm,IDVERDE NYE,K Agervej 4. borris. 6900 skjern
K Ånumvej 137. 6900 skjern,Overlay,,Line,#EB0920,,55.94550168,8.522547178,"55.94550168,8.522547178 55.945371758,8.522592775","sm973adb37",Skjern Tarm,IDVERDE NYE,K Ånumvej 137. 6900 skjern
K Ånumvej 137. 6900 skjern,Overlay,,Polygon,#FFB124,,55.945284642,8.522287004,"55.945284642,8.522287004 55.945329702,8.52227091 55.945375513,8.522614233 55.945270374,8.522653123 55.945255354,8.522541811 55.945246341,8.522472076 55.945209542,8.522481464 55.945171241,8.522218607 55.945221558,8.522186421 55.945211044,8.522061698 55.945198277,8.521994643 55.945162229,8.521945022 55.945119422,8.521945022 55.944586208,8.52219715 55.944044725,8.522441231 55.943632411,8.522628985 55.943448408,8.522712134 55.943315476,8.522763096 55.943219343,8.522811376 55.943193057,8.522827469 55.943164517,8.52287709 55.943172028,8.522667877 55.943205074,8.522718839 55.943225352,8.522726886 55.943241874,8.522722863 55.943308717,8.522700064 55.943467185,8.522627644 55.943632412,8.522544496 55.944307581,8.522245429 55.944956454,8.521940999 55.945126933,8.521873944 55.945165234,8.521867239 55.945190768,8.521883332 55.945212547,8.521912836 55.945235828,8.521969163 55.945265867,8.522194468 55.945284642,8.522287004","sme91b513f",Skjern Tarm,IDVERDE NYE,K Ånumvej 137. 6900 skjern
K Ånumvej 137. 6900 skjern,Overlay,,Line,#1F49FF,,55.945408558,8.522670557,"55.945408558,8.522670557 55.945353735,8.522116681","sm447b45b4",Skjern Tarm,IDVERDE NYE,K Ånumvej 137. 6900 skjern
"K Ånumvej 28, 6900 skjern",Overlay,,Polygon,#FFB124,,55.942601301,8.518467142,"55.942601301,8.518467142 55.942799578,8.51816137 55.942861164,8.518284751 55.942907728,8.518402769 55.942832624,8.518483235 55.942838632,8.518496646 55.942913737,8.518426908 55.942936268,8.518483235 55.942949787,8.51855029 55.942970816,8.518652214 55.942981331,8.518724634 55.942910733,8.518754138 55.942915239,8.518775596 55.942982833,8.518748774 55.942993347,8.518869473 55.942996351,8.518995537 55.942996351,8.519062592 55.942996351,8.519076003 55.942889703,8.519070639 55.942999356,8.519279851 55.943092485,8.519285215 55.943116518,8.519282533 55.943152568,8.519234254 55.943169091,8.519464923 55.943140551,8.519432737 55.942963306,8.51942469 55.942951289,8.519438101 55.942898716,8.519700958 55.942783055,8.519540025 55.942778549,8.519553436 55.942996351,8.51986189 55.942895712,8.520068421 55.942712457,8.519676818 55.942703444,8.519695593 55.942886699,8.520081832 55.942698938,8.520296408 55.94258628,8.519840433 55.942569757,8.519853844 55.942685419,8.520301773 55.942574264,8.520379557 55.942475125,8.520422472 55.942433066,8.519928946 55.942416543,8.519931628 55.942460104,8.520425154 55.942359463,8.520435883 55.942237792,8.520430519 55.942278349,8.519926263 55.942233285,8.519915535 55.942224273,8.519936992 55.942225775,8.519953086 55.942260323,8.519961132 55.942224273,8.520422472 55.942107108,8.520368828 55.942012474,8.520304455 55.942129639,8.519864573 55.942119125,8.519853844 55.942000457,8.52029909 55.941946381,8.520242764 55.941859257,8.520135476 55.941952389,8.519939674 55.941791661,8.520014776 55.941778142,8.519920899 55.941994448,8.519837751 55.942033503,8.519746555 55.941955393,8.519620492 55.941884793,8.519451512 55.941871274,8.519354953 55.941940372,8.519333495 55.941989942,8.519518568 55.942074061,8.519660725 55.942158179,8.519757284 55.942246804,8.519794835 55.942326416,8.519792153 55.942433065,8.51975192 55.94250066,8.519692911 55.942535208,8.519649996 55.942604305,8.519540025 55.942647866,8.519432737 55.942688423,8.519293262 55.942704946,8.519153787 55.942701941,8.518966032 55.942680912,8.518823875 55.942647866,8.5186844 55.942598297,8.518577112 55.942569757,8.518523468 55.942601301,8.518467142","sm83789702",Skjern Tarm,IDVERDE NYE,"K Ånumvej 28, 6900 skjern"
K Erhvervsparken 2. 6900 skjern,Overlay,,Polygon,#FFB124,,55.955854265,8.514189463,"55.955854265,8.514189463 55.956028449,8.514902931 55.956065988,8.514900249 55.956091515,8.515026312 55.956081004,8.51507191 55.956232663,8.514961939 55.956208638,8.514943164 55.955971389,8.513907831 55.955659059,8.514143866 55.955641359,8.514069137 55.955031388,8.514530104 55.955053912,8.514599841 55.954981835,8.51465885 55.954941291,8.51463471 55.955001356,8.514873426 55.955013369,8.514814418 55.955050909,8.514776867 55.955089951,8.514766138 55.955109631,8.514803965 55.955083944,8.514846604 55.955074934,8.514851969 55.955157523,8.515216749 55.955196565,8.515189927 55.95521008,8.515197974 55.955214584,8.515232842 55.955198067,8.51527844 55.955162028,8.51530258 55.955136501,8.515321356 55.955106469,8.515289169 55.955144009,8.515458148 55.955156022,8.515393775 55.955183051,8.515364271 55.955226597,8.515334767 55.955234105,8.515329402 55.955252124,8.515401822 55.955315192,8.515361589 55.955160526,8.514723223 55.955854265,8.514189463","sme0917169",Skjern Tarm,IDVERDE NYE,K Erhvervsparken 2. 6900 skjern
"K Jernvej 2, 6900 skjern",Overlay,,Line,#EB0920,,55.959062053,8.496149917,"55.959062053,8.496149917 55.959033525,8.496254523","sm0d9e89b9",Skjern Tarm,IDVERDE NYE,"K Jernvej 2, 6900 skjern"
