SM Group,SM Title,SM Description,SM Type,Line Color,Fill Color,SM Latitude,SM Longitude,SM Coordinates,smapsID,SM Group 0,SM Group 1,SM Group 2,SM Group 3,SM Group 4
VK JD,Overlay,,Line,#1F49FF,,56.483078743,9.146592665,"56.483078743,9.146592665 56.484776013,9.14705937 56.485012973,9.147129108 56.485036669,9.147236397 56.484873759,9.148674061 56.484873759,9.148674061","sm6d28283d",Viborg,VK JD
VK JD,Overlay,,Line,#1F49FF,,56.482641826,9.146356631,"56.482641826,9.146356631 56.482594432,9.146345903 56.482541112,9.14641564 56.482510009,9.146404911 56.482510009,9.146404911","sma31095de",Viborg,VK JD
VK JD,Overlay,,Line,#1F49FF,,56.48160801,9.146412959,"56.48160801,9.146412959 56.48195163,9.14632981 56.48195163,9.14632981","smb7906087",Viborg,VK JD
VK JD,Overlay,,Line,#1F49FF,,56.490404897,9.174122858,"56.490404897,9.174122858 56.489741499,9.173994112 56.489243943,9.173779535 56.488817462,9.173436212 56.488319894,9.172878313 56.488616066,9.170475053 56.488580526,9.170067358 56.488426516,9.16968112 56.488082955,9.168951559 56.488284353,9.167792844 56.487431364,9.167320776 56.48663759,9.163286734 56.4865902,9.162664462 56.486530963,9.161334086 56.486412488,9.159960795 56.486240699,9.158614326 56.486240699,9.158614326 56.486224407,9.158244182 56.486234774,9.158126165 56.486294012,9.158021559 56.486341402,9.157887449 56.486341402,9.157758703 56.48630734,9.157616545 56.48627624,9.157490482 56.486267355,9.157356371 56.486252545,9.157308091 56.486147398,9.157273223 56.486076312,9.157259812 56.486008188,9.157275905 56.485944507,9.157313456 56.485898597,9.157361736 56.485898597,9.157361736","sm0f0b4316",Viborg,VK JD
VK JD,Overlay,,Line,#1F49FF,,56.484334673,9.152340641,"56.484334673,9.152340641 56.484124367,9.152284315 56.484124367,9.152284315","sm2dc9f0fc",Viborg,VK JD
VK JD,Overlay,,Line,#1F49FF,,56.484989274,9.152155567,"56.484989274,9.152155567 56.484918186,9.152144839 56.484882642,9.152198483 56.484601251,9.152150203 56.484562745,9.152203847 56.484544972,9.152418424 56.484544972,9.152418424","sm538e49af",Viborg,VK JD
VK JD,Overlay,,Line,#1F49FF,,56.48544542,9.151407231,"56.48544542,9.151407231 56.485405434,9.151820292 56.485405434,9.151820292","smeb565b5f",Viborg,VK JD
VK JD,Overlay,,Line,#1F49FF,,56.485463192,9.151718368,"56.485463192,9.151718368 56.485492812,9.151426007 56.48548985,9.151423325","sma719f042",Viborg,VK JD
VK JD,Overlay,,Line,#1F49FF,,56.48529584,9.153888274,"56.48529584,9.153888274 56.485329902,9.153475214 56.485329902,9.153475214","smf3534bfc",Viborg,VK JD
VK JD,Overlay,,Line,#1F49FF,,56.485279548,9.155476142,"56.485279548,9.155476142 56.48525289,9.155274976 56.48525289,9.155274976","smb4024c92",Viborg,VK JD
VK JD,Overlay,,Line,#1F49FF,,56.485141815,9.156645585,"56.485141815,9.156645585 56.485399507,9.156339813 56.485405431,9.156248618 56.4852988,9.155588795 56.4852988,9.155588795","sme758278b",Viborg,VK JD
VK JD,Overlay,,Line,#1F49FF,,56.482812145,9.153349153,"56.482812145,9.153349153 56.48298395,9.152866355 56.483062446,9.151938311 56.48312317,9.151957086 56.48312317,9.151957086","sma3d6c408",Viborg,VK JD
VK JD,Overlay,,Line,#1F49FF,,56.482474457,9.154928975,"56.482474457,9.154928975 56.482595906,9.155038945 56.482595906,9.155038945","sm5b85a510",Viborg,VK JD
VK JD,Overlay,,Line,#1F49FF,,56.479898005,9.149219895,"56.479898005,9.149219895 56.478233106,9.14972415 56.478067204,9.147728587 56.478138305,9.147406722 56.478049429,9.146355296 56.478049429,9.146355296 56.478979653,9.14586177 56.480650444,9.145336057 56.480650444,9.145336057","sm6f734784",Viborg,VK JD
VK JD,Overlay,,Line,#1F49FF,,56.476814033,9.147551564,"56.476814033,9.147551564 56.477430255,9.148248939 56.47806128,9.148061184 56.47806128,9.148061184","sm62cc6219",Viborg,VK JD
VK JD,Overlay,,Line,#1F49FF,,56.481502233,9.144477995,"56.481502233,9.144477995 56.481498531,9.144596012 56.481499271,9.144722076 56.48151112,9.144844117 56.481513342,9.144929947 56.481500012,9.144967498 56.481477795,9.145003708 56.481274879,9.14505467 56.480784619,9.145179395 56.480784619,9.145179395 56.481473963,9.138630535 56.481503586,9.138255026 56.481485812,9.137879517 56.48137917,9.137450363 56.481402868,9.137514736","sm5e083a5e",Viborg,VK JD
VK JD,Overlay,,Line,#1F49FF,,56.475937083,9.147524743,"56.475937083,9.147524743 56.476742929,9.148018269 56.476742929,9.148018269","sm76246270",Viborg,VK JD
VD Rastepladser,Overlay,,Polygon,#FFB124,,56.411069267,9.423931125,"56.411069267,9.423931125 56.410413386,9.425213221 56.410420806,9.425140802 56.410493517,9.424955729 56.410520227,9.424821619 56.410828878,9.424231533 56.410901588,9.424081329 56.410953524,9.424014274 56.411069267,9.423931125","sm9c92686b",Viborg,VD Rastepladser
