SM Type,SM Group,SM Title,SM Description,SM Latitude,SM Longitude,SM Coordinates,smapsID,Niveau,Adresse,By,Område,Plads navn,post nr,KodeNøgle,Strømiddel,App,Storkunde,Ejendomskontakt,Dage,Status,title,Bemærkning,SM Group 0,SM Group 1,SM Group 2,SM Group 3,SM Group 4
Marker,Spare,77,,55.534271505,9.7179774,"55.534271505,9.7179774","sm0b0655c8",Spare,Strevelinsvej 15,Fredericia,FredericiaKolding,"Strevelinsvej 15, 7000 Fredericia",7000,0,0,0,Tesla Super Charger,0,AlleDage,NyAktiv,77,,List29/10-2025,Spare
Marker,Spare,216,,55.578572206,9.7532072,"55.578572206,9.7532072","smfe6322f8",Spare,Egeskovvej 119,Fredericia,FredericiaKolding,Egeskovvej 119 Rema Fredericia,7000,nej,Vejsalt,IngenApp,Rema,nej,AlleDage,NyAktiv,216,nej,List29/10-2025,Spare
Marker,Spare,220,,55.526982405,9.7077768,"55.526982405,9.7077768","smbacc1512",Spare,Hassellunden 22,Fredericia,FredericiaKolding,Hassellunden 22 Bolig Fredericia,7000,nej,Vejsalt,IngenApp,snevagten andre,nej,AlleDage,NyAktiv,220,nej,List29/10-2025,Spare
Marker,Spare,223,,55.587758701,9.7584675,"55.587758701,9.7584675","smef9d9761",Spare,Nordre Ringvej 7,Fredericia,FredericiaKolding,Nordre Ringvej 7 7000 Fredericia,7000,0,Vejsalt,0,silvan,0,AlleDage,NyAktiv,223,,List29/10-2025,Spare
Marker,Spare,224,,55.561593404,9.751952,"55.561593404,9.751952","sm4f445b4e",Spare,Norgesgade 50,Fredericia,FredericiaKolding,Norgesgade 50 CirkelK Fredericia,7000,0,Vejsalt,0,Cirkel K,0,AlleDage,NyAktiv,224,,List29/10-2025,Spare
Marker,Spare,227,,55.565503305,9.6828017,"55.565503305,9.6828017","sm74888b57",Spare,Skærbækvej 4,Fredericia,FredericiaKolding,Skærbækvej 4 IfvSyd Fredericia,7000,0,Vejsalt,0,IFV syd,0,AlleDage,NyAktiv,227,,List29/10-2025,Spare
Marker,Spare,236,,55.531671804,9.6354558,"55.531671804,9.6354558","smf0b8176b",Spare,Kolding Landevej 79,Fredericia,FredericiaKolding,Kolding Landevej 79 Nettolager Fredericia,7000,0,Vejsalt,0,Nettolager,0,AlleDage,NyAktiv,236,,List29/10-2025,Spare
Marker,Spare,237,,55.549615709,9.6911057,"55.549615709,9.6911057","smdc3e6cd9",Spare,Røde Banke 99,Fredericia,FredericiaKolding,Røde Banke 99 Nettolager Fredericia,7000,0,Vejsalt,0,Nettolager,0,AlleDage,NyAktiv,237,,List29/10-2025,Spare
Marker,Spare,259,,55.543807705,9.6863305,"55.543807705,9.6863305","sm509ca50e",Spare,Røde Banke 113,Fredericia,FredericiaKolding,Røde Banke 113 Aplus Fredericia,7000,0,0,0,A plus,0,AlleDage,NyAktiv,259,,List29/10-2025,Spare
Marker,Spare,999,,56.414704001,8.7314149,"56.414704001,8.7314149","sm8c1202ff",Spare,Nørre hvamvej 8,Holstebro,Administativ,Administrativ prik Spare alle,7500,0,0,0,Ingen,s,AlleDage,Aktiv,999,,List29/10-2025,Spare
Marker,Spare,264,,55.568590385,9.720720798,"55.568590385,9.720720798","sm57cdcd80",Spare,Venusvej 10,Fredericia,FredericiaKolding,,7000,0,Vejsalt,0,Thorsen Ejendomme A/S,0,AlleDage,,264,,List29/10-2025,Spare
Marker,Lav,4,,55.493626104,9.4794224,"55.493626104,9.4794224","smd1af4c23",Lav,A.D. Burcharths Vej 15,Kolding,FredericiaKolding,A.D. Burcharths Vej 15 Kolding,6000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,4,,List29/10-2025,Lav
Marker,Lav,7,,55.482947303,9.4620986,"55.482947303,9.4620986","sm1bd0df4d",Lav,Svinget 3,Kolding,FredericiaKolding,Schjørringsvej 1 Kolding,6000,0,Vejsalt,IngenApp,Andre,0,AlleDage,,7,,List29/10-2025,Lav
Marker,Lav,5,,55.485207108,9.4637323,"55.485207108,9.4637323","smf5f50230",Lav,Bjælderbæk 1,Kolding,FredericiaKolding,Bjælderbæk 1 Kolding,6000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,5,,List29/10-2025,Lav
Marker,Lav,63,,55.456802206,9.4828589,"55.456802206,9.4828589","smd94b4967",Lav,Østervænget 18,Kolding,FredericiaKolding,Ådalsvænget 24 Bolig Kolding,6000,0,Vejsalt,0,snevagten andre,0,AlleDage,,63,,List29/10-2025,Lav
Marker,Lav,6,,55.481361303,9.484495,"55.481361303,9.484495","smd296949f",Lav,Hestehaven 25,Kolding,FredericiaKolding,Hestehaven 25 Kolding,6000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,6,,List29/10-2025,Lav
Marker,Lav,8,,55.487687006,9.477966,"55.487687006,9.477966","sm732a9ce3",Lav,Sdr. Havnegade 2,Kolding,FredericiaKolding,Sdr. Havnegade 2 Kolding,6000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,8,,List29/10-2025,Lav
Marker,Lav,9,,55.484547302,9.460955,"55.484547302,9.460955","smb3e6af29",Lav,Skråningen 1,Kolding,FredericiaKolding,Skråningen 1-19 Kolding,6000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,9,,List29/10-2025,Lav
Marker,Lav,10,,55.483987507,9.4616038,"55.483987507,9.4616038","sm51f0711e",Lav,Skråningen 11,Kolding,FredericiaKolding,Skråningen 11 Kolding,6000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,10,,List29/10-2025,Lav
Marker,Lav,11,,55.497870102,9.4629562,"55.497870102,9.4629562","sm95168d05",Lav,Solvej 1,Kolding,FredericiaKolding,Solvej 1-7 Kolding,6000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,11,,List29/10-2025,Lav
Marker,Lav,12,,55.483429204,9.4635159,"55.483429204,9.4635159","smb5859356",Lav,Stejlbjergvej 28,Kolding,FredericiaKolding,Stejlbjergvej 28-36 Kolding,6000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,12,,List29/10-2025,Lav
Marker,Lav,14,,55.498368505,9.4615766,"55.498368505,9.4615766","smf665e918",Lav,Udsigten 16,Kolding,FredericiaKolding,Udsigten 16 Kolding,6000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,14,,List29/10-2025,Lav
Marker,Lav,15,,55.499555303,9.4614469,"55.499555303,9.4614469","sm7a23f6ca",Lav,Udsigten 2,Kolding,FredericiaKolding,Udsigten 2 Kolding,6000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,15,,List29/10-2025,Lav
Marker,Lav,16,,55.495621601,9.4701431,"55.495621601,9.4701431","sm89f97937",Lav,Vifdam 14,Kolding,FredericiaKolding,Vifdam 14-18 Kolding,6000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,16,,List29/10-2025,Lav
Marker,Lav,17,,55.495357109,9.4701729,"55.495357109,9.4701729","sm1ca293fd",Lav,Vifdam 3,Kolding,FredericiaKolding,Vifdam 3 Kolding,6000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,17,,List29/10-2025,Lav
Marker,Lav,18,,55.509274903,9.4409113,"55.509274903,9.4409113","sm15988e22",Lav,Platinvej 8,Kolding,FredericiaKolding,Platinvej 8 Mileway Kolding,6000,6000,Vejsalt,IngenApp,Mileway/CBRE,0,AlleDage,Aktiv,18,,List29/10-2025,Lav
Marker,Lav,20,,55.4322944,9.2817249,"55.4322944,9.2817249","sm1a0f236c",Lav,Askelunden 1,Vamdrup,FredericiaKolding,Askelunden 1 Heimstad Vamdrup,6580,0,Vejsalt,0,Heimstaden,0,AlleDage,NyAktiv,20,,List29/10-2025,Lav
Marker,Lav,24,,55.507849806,9.5024893,"55.507849806,9.5024893","sm055fd201",Lav,Bramdrupskovvej 22A,Kolding,FredericiaKolding,Bramdrupskovvej 22A Bostad Kolding,6000,0,0,0,Bostad,0,AlleDage,NyAktiv,24,Skal helt op dørene,List29/10-2025,Lav
Marker,Lav,25,,55.487883706,9.4811481,"55.487883706,9.4811481","sm64d51188",Lav,Buen 13,Kolding,FredericiaKolding,Buen 13 CirkelK Kolding,6000,0,0,0,Cirkel K,0,AlleDage,NyAktiv,25,,List29/10-2025,Lav
Marker,Lav,26,,55.507305302,9.4662305,"55.507305302,9.4662305","sm67243a4d",Lav,C.F. Tietgensvej 10,Kolding,FredericiaKolding,C.F. Tietgensvej 10 Milway Kolding,6000,0,Vejsalt,0,Mileway/CBRE,0,AlleDage,NyAktiv,26,,List29/10-2025,Lav
Marker,Lav,28,,55.461005306,9.4766128,"55.461005306,9.4766128","smf626b7fd",Lav,Essens 30,Kolding,FredericiaKolding,Essens 30 Mileway Kolding,6000,0,Vejsalt,0,Mileway/CBRE,0,AlleDage,NyAktiv,28,,List29/10-2025,Lav
Marker,Lav,30,,55.4712472,9.4711785,"55.4712472,9.4711785","smf84b6b22",Lav,Haderslevvej 189,Kolding,FredericiaKolding,Haderslevvej 189 CirkelK Kolding,6000,0,Vejsalt,0,Cirkel K,0,AlleDage,NyAktiv,30,,List29/10-2025,Lav
Marker,Lav,31,,55.484732604,9.4480758,"55.484732604,9.4480758","smf8cec5e6",Lav,Holbergsparken 1,Kolding,FredericiaKolding,Holbergsparken 1 Heimstad Kolding,6000,0,Vejsalt,0,Heimstaden,0,AlleDage,NyAktiv,31,,List29/10-2025,Lav
Marker,Lav,32,,55.483379801,9.4469735,"55.483379801,9.4469735","smd2c871a5",Lav,Hylkedalsvej 2,Kolding,FredericiaKolding,Hylkedalsvej 2 Tank Kolding,6000,0,Vejsalt,0,snevagten andre,0,AlleDage,NyAktiv,32,,List29/10-2025,Lav
Marker,Lav,33,,55.473123004,9.4631579,"55.473123004,9.4631579","smad7a837f",Lav,Hørparken 2,Kolding,FredericiaKolding,Hørparken 2 Heimstad Kolding,6000,0,0,0,Heimstaden,0,AlleDage,NyAktiv,33,,List29/10-2025,Lav
Marker,Lav,34,,55.472324303,9.464597,"55.472324303,9.464597","sma791a01f",Lav,Hørparken 202,Kolding,FredericiaKolding,Hørparken 202 Heimstad Kolding,6000,0,0,0,Heimstaden,0,AlleDage,NyAktiv,34,,List29/10-2025,Lav
Marker,Lav,35,,55.472639407,9.463879,"55.472639407,9.463879","sm5ea8b580",Lav,Hørparken 7,Kolding,FredericiaKolding,Hørparken 7 Heimstad Kolding,6000,0,0,0,Heimstaden,0,AlleDage,NyAktiv,35,,List29/10-2025,Lav
Marker,Lav,37,,55.468143805,9.4800602,"55.468143805,9.4800602","sm1560c8be",Lav,Jernet 13,Kolding,FredericiaKolding,Jernet 13 Kolding,6000,0,0,0,snevagten andre,0,AlleDage,NyAktiv,37,,List29/10-2025,Lav
Marker,Lav,38,,55.485368302,9.4995283,"55.485368302,9.4995283","smc1ec49dd",Lav,Kløvervej 46,Kolding,FredericiaKolding,Kløvervej 46 Heimstad Kolding,6000,0,0,0,Heimstaden,0,AlleDage,NyAktiv,38,"P-dæk - Miljø tø obs. Grusstiger kan kun saltes, væk",List29/10-2025,Lav
Marker,Lav,41,,55.495170004,9.4830865,"55.495170004,9.4830865","sm57a17810",Lav,Koldinghave 1,Kolding,FredericiaKolding,Koldinghave 1 Bolig Kolding,6000,0,0,0,snevagten andre,0,AlleDage,NyAktiv,41,,List29/10-2025,Lav
Marker,Lav,45,,55.572027804,9.1443114,"55.572027804,9.1443114","sm214f6570",Lav,Podersvej 1,Bække,FredericiaKolding,Podersvej 1 Heimstad Bække,6622,0,0,0,Heimstaden,0,AlleDage,NyAktiv,45,,List29/10-2025,Lav
Marker,Lav,52,,55.500517904,9.4997183,"55.500517904,9.4997183","sm3114ea7f",Lav,Sjællandsvej 1,Kolding,FredericiaKolding,Sjællandsvej 1 Kolding,6000,0,0,0,snevagten andre,0,AlleDage,NyAktiv,52,Græsarmerede områder skal ikke saltes på denne plads,List29/10-2025,Lav
Marker,Lav,55,,55.486150305,9.4734339,"55.486150305,9.4734339","sm79a7fdcc",Lav,Sydbanegade 2,Kolding,FredericiaKolding,Sydbanegade 2 Heimstad Kolding,6000,"Nøglebox: 9354 Findes ved Kina restaurant, trappe nedgang til højre",0,0,Heimstaden,0,AlleDage,NyAktiv,55,,List29/10-2025,Lav
Marker,Lav,57,,55.430718701,9.2598105,"55.430718701,9.2598105","sme25b9921",Lav,Tyrings Ager 1A,Vamdrup,FredericiaKolding,Tyrings Ager 1A Heimstad Vamdrup,6580,0,0,0,Heimstaden,0,AlleDage,NyAktiv,57,,List29/10-2025,Lav
Marker,Lav,60,,55.507278705,9.4576102,"55.507278705,9.4576102","sm52ad43cf",Lav,Vejlevej 168,Kolding,FredericiaKolding,Vejlevej 168 CirkelK Kolding,6000,0,0,0,Cirkel K,0,AlleDage,NyAktiv,60,,List29/10-2025,Lav
Marker,Lav,64,,55.501346805,9.457483,"55.501346805,9.457483","smf295525f",Lav,Vejlevej 81,Kolding,FredericiaKolding,Vejlevej 81 F24 Kolding,6000,0,0,0,F24,0,AlleDage,NyAktiv,64,Obs på ikke at skubbe sne ved påfyldningsstudserne,List29/10-2025,Lav
Marker,Lav,66,,55.540303108,9.4851037,"55.540303108,9.4851037","sm6e90b1e6",Lav,Hesselly 13,Kolding,FredericiaKolding,Hesselly 13 Truck Kolding,6000,0,Vejsalt,0,Go'on,0,AlleDage,NyAktiv,66,,List29/10-2025,Lav
Marker,Lav,67,,55.486912203,9.4481704,"55.486912203,9.4481704","smf9580fde",Lav,Seestvej 2,Kolding,FredericiaKolding,Seestvej 2 Kolding,6000,0,Vejsalt,0,Rema,0,AlleDage,NyAktiv,67,,List29/10-2025,Lav
Marker,Lav,69,,55.512905703,9.5313467,"55.512905703,9.5313467","sm27975796",Lav,Nr. Bjertvej 72,Kolding,FredericiaKolding,Nr. Bjertvej 72 F24 Kolding,6000,0,0,0,F24,0,AlleDage,NyAktiv,69,Obs på ikke at skubbe sne ved påfyldningsstudserne,List29/10-2025,Lav
Marker,Lav,70,,55.486864109,9.4781791,"55.486864109,9.4781791","sm3963d29d",Lav,Kongebrogade 25,Kolding,FredericiaKolding,Kongebrogade 5 Solgården Kolding,6000,0,Vejsalt,0,Gårdlauget Solgården,0,AlleDage,NyAktiv,70,,List29/10-2025,Lav
Marker,Lav,203,,55.563144403,9.7573375,"55.563144403,9.7573375","smd2be0019",Lav,Fynsgade 27,Fredericia,FredericiaKolding,Fynsgade 27,7000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,203,,List29/10-2025,Lav
Marker,Lav,204,,55.563130006,9.7535302,"55.563130006,9.7535302","sm439dccb4",Lav,Fynsgade 7,Fredericia,FredericiaKolding,Fynsgade 7,7000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,204,,List29/10-2025,Lav
Marker,Lav,205,,55.563303004,9.7568938,"55.563303004,9.7568938","smf45f7353",Lav,Gothersgade 51,Fredericia,FredericiaKolding,Gothersgade 51,7000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,205,,List29/10-2025,Lav
Marker,Lav,206,,55.563180404,9.7567766,"55.563180404,9.7567766","smc822f116",Lav,Gothersgade 53,Fredericia,FredericiaKolding,Gothersgade 53,7000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,206,,List29/10-2025,Lav
Marker,Lav,207,,55.565402609,9.7589612,"55.565402609,9.7589612","sm2f104dc0",Lav,Købmagergade 52,Fredericia,FredericiaKolding,Købmagergade 52,7000,Adgangskode: #7913# Skal blot trykkes på døren,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,207,,List29/10-2025,Lav
Marker,Lav,208,,55.564810106,9.7589371,"55.564810106,9.7589371","smc45fb7e2",Lav,Købmagergade 62,Fredericia,FredericiaKolding,Købmagergade 62 Fredericia,7000,6000,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,208,,List29/10-2025,Lav
Marker,Lav,209,,55.563425303,9.7544738,"55.563425303,9.7544738","smac72f7f8",Lav,Vendersgade 40,Fredericia,FredericiaKolding,Vendersgade 40 m.fl,7000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,209,,List29/10-2025,Lav
Marker,Lav,210,,55.563179004,9.7543951,"55.563179004,9.7543951","sm1ea16f67",Lav,Vendersgade 42,Fredericia,FredericiaKolding,Vendersgade 42,7000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,210,,List29/10-2025,Lav
Marker,Lav,211,,55.562952305,9.7547577,"55.562952305,9.7547577","sm7159e0a6",Lav,Vendersgade 61A,Fredericia,FredericiaKolding,Vendersgade 61A,7000,0,Vejsalt,IngenApp,Andre,0,AlleDage,Aktiv,211,,List29/10-2025,Lav
Marker,Lav,214,,55.537289606,9.6250773,"55.537289606,9.6250773","sm4d6fc7f5",Lav,Adelvej 61,Fredericia,FredericiaKolding,Adelvej 61 Goon Fredericia,7000,nej,Vejsalt,IngenApp,Go'on,nej,AlleDage,NyAktiv,214,Arealet rundt om vaskehallen på samme adresse skal tages med ?,List29/10-2025,Lav
