SM Type,SM Group,SM Title,SM Description,SM Latitude,SM Longitude,SM Coordinates,smapsID,Plads navn,Adresse,post nr,By,Niveau,Dage,KodeNøgle,Strømiddel,App,Storkunde,Ejendomskontakt,Område,title,Bemærkning,SM Group 0,SM Group 1,SM Group 2
Polygon,6,Overlay,,56.133157804,9.037005118,"56.133157804,9.037005118 56.133166772,9.036854914 56.133062143,9.036699346 56.132912672,9.036704711 56.132912672,9.0365706 56.132843915,9.036538414 56.132846905,9.036693982 56.132808042,9.036688617 56.132787116,9.036978296 56.133157804,9.037005118","sm24a5618d",,,,,,,,,,,,,,,Jonas,6
Polygon,11,Overlay,,56.187102521,8.753758476,"56.187102521,8.753758476 56.186896541,8.753602908 56.186756235,8.753468797 56.186675634,8.753393696 56.1866219,8.753404424 56.186562194,8.753452704 56.186502489,8.753570721 56.186374123,8.753790663 56.186311433,8.75390868 56.186314418,8.753962324 56.18633233,8.754015968 56.186350241,8.754064248 56.186380094,8.754112528 56.186842807,8.754536317 56.186866688,8.754445122 56.186612944,8.754230545 56.186371138,8.754010604 56.186374123,8.753951595 56.186386064,8.753881858 56.186412932,8.753849671 56.186424873,8.753876493 56.186586076,8.753608272 56.186568165,8.753570721 56.186630855,8.753479526 56.186657722,8.753479526 56.186723397,8.753517077 56.187072668,8.7538604 56.187102521,8.753758476","sm3b5eb671",,,,,,,,,,,,,,,Jonas,11
Polygon,Vejlevej givskud,Overlay,,55.817644109,9.347031691,"55.817644109,9.347031691 55.81768781,9.347008892 55.817734525,9.346916356 55.817625272,9.346755423 55.817644109,9.347031691","sm59a01350",,,,,,,,,,,,,,,DsbRuten,Vejlevej givskud
Line,Vejlevej givskud,Overlay,,55.817074481,9.346992793,"55.817074481,9.346992793 55.817092537,9.347043677 55.817071468,9.347069236 55.817137774,9.347236874 55.81701571,9.347340139","smea634330",,,,Holstebro,,,,,,,,,,,DsbRuten,Vejlevej givskud
Line,Vejlevej givskud,Overlay,,55.817342344,9.346760783,"55.817342344,9.346760783 55.817347084,9.346817529 55.817361181,9.346978042 55.817331841,9.346999466 55.817294122,9.346813086 55.817314466,9.346795651 55.817341591,9.346943173","sma5ce8822",,,,,,,,,,,,,,,DsbRuten,Vejlevej givskud
Line,Vejlevej givskud,Overlay,,55.817694965,9.347686154,"55.817694965,9.347686154 55.817670854,9.347455484 55.817680432,9.347413541 55.817681402,9.347408545 55.817681319,9.347405992 55.817678509,9.347372444 55.817672904,9.347311865 55.817652017,9.347094727 55.817538996,9.347137642 55.817507232,9.347184616 55.817429742,9.347207379 55.817405631,9.347218108 55.817398859,9.347234403 55.817400348,9.347267527 55.817417687,9.347454143 55.817417531,9.347469745 55.817417274,9.347476914 55.817416858,9.347479748 55.817399603,9.347503763 55.817386041,9.347476941 55.817346106,9.347210062 55.817349115,9.347188637 55.817382975,9.347147093 55.8174229,9.347125605 55.817368711,9.347203356","sm52a4b4e3",,,,,,,,,,,,,,,DsbRuten,Vejlevej givskud
Line,Vejlevej givskud,Overlay,,55.817669347,9.347261024,"55.817669347,9.347261024 55.817821547,9.347207379","sm0722245d",,,,,,,,,,,,,,,DsbRuten,Vejlevej givskud
Line,Vejlevej givskud,Overlay,,55.817846039,9.347070573,"55.817846039,9.347070573 55.817543896,9.346622649 55.817523552,9.346607897 55.817503962,9.346605215 55.817478383,9.346619944 55.817031535,9.347030339 55.816938853,9.34715641","smad74af9d",,,,,,,,,,,,,,,DsbRuten,Vejlevej givskud
Line,Ålykkevej 5 Herningvand,Overlay,,56.146506552,8.941578044,"56.146506552,8.941578044 56.146470692,8.942001833 56.146479657,8.942028656 56.146494599,8.941991104 56.146829294,8.941626324","sm9d8ef788",,,,,,,,,,,,,,,Pilgaard,Ålykkevej 5 Herningvand
Line,Ålykkevej 5 Herningvand,Overlay,,56.146452762,8.94230224,"56.146452762,8.94230224 56.146536436,8.942549004","sm211d3d95",,,,,,,,,,,,,,,Pilgaard,Ålykkevej 5 Herningvand
Line,Ålykkevej 5 Herningvand,Overlay,,56.146174843,8.941747024,"56.146174843,8.941747024 56.146212197,8.941886499","sm63548cdc",,,,,,,,,,,,,,,Pilgaard,Ålykkevej 5 Herningvand
Line,Ålykkevej 5 Herningvand,Overlay,,56.146960781,8.942205681,"56.146960781,8.942205681 56.146993653,8.942275418 56.146993653,8.942339791 56.146996641,8.942430986 56.147017559,8.942549003 56.147044454,8.942613376 56.147101232,8.94276358 56.147125139,8.942838682 56.14715801,8.942935242 56.147172952,8.943004979 56.14719387,8.94309081 56.147235706,8.943165912 56.147274554,8.943305386 56.147313402,8.943385853","sm67f057af",,,,,,,,,,,,,,,Pilgaard,Ålykkevej 5 Herningvand
Line,Ålykkevej 5 Herningvand,Overlay,,56.14658425,8.941460027,"56.14658425,8.941460027 56.146390006,8.941685333","sm41c03557",,,,,,,,,,,,,,,Pilgaard,Ålykkevej 5 Herningvand
